Dist Code,Year,State Code,State Name,Dist Name,RICE YIELD (Kg per ha),WHEAT YIELD (Kg per ha),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM YIELD (Kg per ha),SORGHUM YIELD (Kg per ha),PEARL MILLET YIELD (Kg per ha),MAIZE YIELD (Kg per ha),FINGER MILLET YIELD (Kg per ha),BARLEY YIELD (Kg per ha),CHICKPEA YIELD (Kg per ha),PIGEONPEA YIELD (Kg per ha),MINOR PULSES YIELD (Kg per ha),GROUNDNUT YIELD (Kg per ha),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER YIELD (Kg per ha),CASTOR YIELD (Kg per ha),LINSEED YIELD (Kg per ha),SUNFLOWER YIELD (Kg per ha),SOYABEAN YIELD (Kg per ha),OILSEEDS YIELD (Kg per ha),SUGARCANE YIELD (Kg per ha),COTTON YIELD (Kg per ha),ANNUAL RAINFALL (Millimeters),APRIL RAINFALL (Millimeters),AUGUST RAINFALL (Millimeters),DECEMBER RAINFALL (Millimeters),FEBRUARY RAINFALL (Millimeters),JANUARY RAINFALL (Millimeters),JULY RAINFALL (Millimeters),JUNE RAINFALL (Millimeters),MARCH RAINFALL (Millimeters),MAY RAINFALL (Millimeters),NOVEMBER RAINFALL (Millimeters),OCTOBER RAINFALL (Millimeters),SEPTEMBER RAINFALL (Millimeters),NITROGEN CONSUMPTION (tons),NITROGEN PER HA OF GCA (Kg per ha),NITROGEN PER HA OF NCA (Kg per ha),NITROGEN SHARE IN NPK (Percent),PHOSPHATE CONSUMPTION (tons),PHOSPHATE PER HA OF GCA (Kg per ha),PHOSPHATE PER HA OF NCA (Kg per ha),PHOSPHATE SHARE IN NPK (Percent),POTASH CONSUMPTION (tons),POTASH PER HA OF GCA (Kg per ha),POTASH PER HA OF NCA (Kg per ha),POTASH SHARE IN NPK (Percent),TOTAL CONSUMPTION (tons),TOTAL PER HA OF GCA (Kg per ha),TOTAL PER HA OF NCA (Kg per ha),BARLEY IRRIGATED AREA (1000 ha),CHICKPEA IRRIGATED AREA (1000 ha),COTTON IRRIGATED AREA (1000 ha),FINGER MILLET IRRIGATED AREA (1000 ha),FODDER IRRIGATED AREA (1000 ha),FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha),GROUNDNUT IRRIGATED AREA (1000 ha),KHARIF SORGHUM IRRIGATED AREA (1000 ha),LINSEED IRRIGATED AREA (1000 ha),MAIZE IRRIGATED AREA (1000 ha),MINOR PULSES IRRIGATED AREA (1000 ha),PEARL MILLET IRRIGATED AREA (1000 ha),PIGEONPEA IRRIGATED AREA (1000 ha),PULSES IRRIGATED AREA (1000 ha),RABI SORGHUM IRRIGATED AREA (1000 ha),RICE IRRIGATED AREA (1000 ha),SESAMUM IRRIGATED AREA (1000 ha),SORGHUM IRRIGATED AREA (1000 ha),SUGARCANE IRRIGATED AREA (1000 ha),WHEAT IRRIGATED AREA (1000 ha),APRIL MAXIMUM (Centigrate),AUGUST MAXIMUM (Centigrate),DECEMBER MAXIMUM (Centigrate),FEBRUARY MAXIMUM (Centigrate),JANUARY MAXIMUM (Centigrate),JULY MAXIMUM (Centigrate),JUNE MAXIMUM (Centigrate),MARCH MAXIMUM (Centigrate),MAY MAXIMUM (Centigrate),NOVEMBER MAXIMUM (Centigrate),OCTOBER MAXIMUM (Centigrate),SEPTEMBER MAXIMUM (Centigrate),APRIL PERCIPITATION (Millimeters),AUGUST PERCIPITATION (Millimeters),DECEMBER PERCIPITATION (Millimeters),FEBRUARY PERCIPITATION (Millimeters),JANUARY PERCIPITATION (Millimeters),JULY PERCIPITATION (Millimeters),JUNE PERCIPITATION (Millimeters),MARCH PERCIPITATION (Millimeters),MAY PERCIPITATION (Millimeters),NOVEMBER PERCIPITATION (Millimeters),OCTOBER PERCIPITATION (Millimeters),SEPTEMBER PERCIPITATION (Millimeters)
103,2016,7,Maharashtra,Pune,2157.0,2398.0,222.0,351.0,351.0,730.0,6042.0,829.0,-1.0,1075.0,873.0,361.0,1294.0,259.0,-1.0,-1.0,-1.0,-1.0,872.0,2128.0,-1.0,9458.0,-1.0,1214.9,0.5,417.6,0.0,0.2,0.0,445.8,77.8,4.4,13.9,0.0,57.6,197.1,95343.0,108.69,158.77,57.1,42116.0,48.01,70.13,25.2,29422.0,33.54,49.0,17.6,166881.0,190.24,277.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,
103,2017,7,Maharashtra,Pune,2385.0,2448.0,941.0,731.0,733.0,722.0,3098.0,815.0,-1.0,1137.0,650.0,321.0,1065.0,314.0,400.0,-1.0,100.0,-1.0,541.0,2022.0,-1.0,11729.0,-1.0,1458.0,0.0,290.2,0.7,0.0,0.0,512.5,289.1,0.0,24.6,13.9,116.0,211.0,97238.0,111.5,165.4,54.0,48290.0,55.37,82.14,26.8,34456.0,39.51,58.61,19.1,179984.0,206.38,306.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,
104,1990,7,Maharashtra,Satara,1722.0,1264.0,1530.0,838.0,1095.0,369.0,1474.0,1273.0,0.0,515.0,416.0,430.0,1331.0,500.0,0.0,383.0,0.0,0.0,533.0,963.0,1099.0,8721.0,300.0,1427.7,0.0,387.4,0.0,0.0,1.0,418.5,236.0,0.0,66.5,49.7,176.1,92.5,32362.0,44.93,54.35,57.3,14679.0,20.38,24.65,26.0,9480.0,13.16,15.92,16.8,56521.0,78.47,94.93,0.0,5.1,0.9,0.0,2.3,20.1,3.1,3.4,0.0,0.7,0.4,2.4,0.3,5.8,54.8,16.3,0.0,58.2,46.1,12.2,35.37,25.58,28.49,30.99,30.86,25.86,28.55,32.42,34.57,28.79,28.89,27.09,5.96,207.69,0.14,0.31,0.0,410.53,90.89,0.23,78.67,38.66,130.68,87.34
104,1991,7,Maharashtra,Satara,1899.0,1613.0,1476.0,721.0,1006.0,402.0,1184.0,1037.0,0.0,518.0,456.0,294.0,1166.0,1000.0,0.0,500.0,0.0,0.0,484.0,700.0,1001.0,8251.0,390.0,1167.1,29.4,249.2,0.0,0.0,0.0,281.4,436.0,0.0,28.2,10.6,39.4,92.9,35774.0,51.44,61.48,56.7,16912.0,24.32,29.06,26.8,10412.0,14.97,17.89,16.5,63098.0,90.74,108.43,0.0,5.1,1.0,0.0,2.3,15.1,5.6,3.2,0.0,0.8,2.8,4.4,0.3,8.2,62.8,16.1,0.0,66.0,49.8,27.1,35.5,25.91,28.01,31.26,28.9,25.75,29.35,33.99,35.85,29.29,29.86,27.86,51.91,135.39,2.33,0.01,0.0,248.08,207.88,1.01,40.08,13.17,3.26,92.52
104,1992,7,Maharashtra,Satara,1549.0,1147.0,1672.0,588.0,987.0,446.0,1311.0,1181.0,0.0,402.0,787.0,491.0,1293.0,1000.0,250.0,391.0,0.0,0.0,541.0,976.0,1131.0,8334.0,338.0,1114.3,2.9,461.7,0.0,0.0,0.0,307.5,126.8,0.0,1.3,10.1,39.2,164.8,29148.0,42.23,49.81,64.7,10026.0,14.52,17.13,22.2,5901.0,8.55,10.08,13.1,45075.0,65.3,77.02,0.0,4.5,1.2,0.0,2.7,17.5,4.9,3.0,0.0,1.1,1.1,5.8,0.3,5.9,62.3,18.1,0.0,65.3,49.3,21.9,35.01,25.53,28.6,29.63,29.07,27.24,30.15,34.24,35.39,29.42,28.84,27.7,5.55,279.11,0.0,0.0,0.0,268.52,70.0,0.0,28.52,32.34,71.53,173.14
104,1993,7,Maharashtra,Satara,1961.0,1669.0,1471.0,764.0,1009.0,407.0,1526.0,944.0,0.0,676.0,650.0,479.0,1363.0,0.0,333.0,717.0,0.0,0.0,600.0,1094.0,1265.0,8759.0,340.0,1575.4,26.4,261.4,60.6,0.0,0.0,417.1,313.7,1.7,16.2,5.0,321.1,152.2,40290.0,58.65,68.92,65.5,12280.0,17.88,21.01,20.0,8935.0,13.01,15.28,14.5,61505.0,89.54,105.21,0.0,8.2,0.5,0.0,1.8,12.6,3.9,4.3,0.0,1.7,1.0,1.3,0.2,9.4,45.6,9.6,0.0,49.9,43.3,25.7,35.08,26.31,28.07,31.4,29.39,26.11,29.97,33.15,35.62,28.7,28.76,26.77,3.78,126.8,39.24,0.03,0.0,336.25,113.86,7.5,9.72,10.37,219.59,152.79
104,1994,7,Maharashtra,Satara,1683.0,1635.0,1101.0,699.0,839.0,614.0,1247.0,1267.0,0.0,667.0,541.0,434.0,939.0,0.0,400.0,340.0,0.0,0.0,480.0,848.0,842.0,9231.0,355.0,1785.4,25.9,226.9,0.0,0.0,0.0,684.3,491.7,12.4,63.3,2.1,72.0,206.8,36741.0,54.43,63.72,62.2,12881.0,19.08,22.34,21.8,9490.0,14.06,16.46,16.1,59112.0,87.57,102.52,0.0,10.3,1.4,0.0,2.1,14.9,3.0,3.2,0.0,1.7,4.0,5.0,0.1,14.4,52.9,14.9,0.0,56.1,50.4,16.7,34.9,25.64,28.28,30.41,29.25,25.24,28.53,35.18,35.71,28.84,29.73,27.0,53.15,175.18,0.0,0.04,0.14,533.05,164.55,0.0,36.92,7.38,137.11,101.88
104,1995,7,Maharashtra,Satara,1553.0,1573.0,1843.0,714.0,1057.0,467.0,1649.0,1600.0,0.0,601.0,453.0,381.0,1507.0,0.0,0.0,545.0,0.0,0.0,650.0,1427.0,1360.0,9590.0,313.0,1220.3,8.8,113.4,0.0,0.0,18.3,476.8,58.1,3.1,53.3,7.5,193.3,287.7,33837.0,49.78,58.5,67.1,10293.0,15.14,17.8,20.4,6261.0,9.21,10.82,12.4,50391.0,74.14,87.12,0.0,9.0,1.8,0.0,2.4,18.3,5.7,2.6,0.0,1.7,0.3,14.5,0.3,9.6,43.0,7.5,0.0,45.6,60.1,28.4,35.98,27.22,29.92,30.96,27.8,26.45,31.21,33.35,34.95,29.33,29.49,27.63,29.2,127.58,0.0,0.0,0.33,329.93,116.57,0.47,18.44,4.25,130.54,174.38
104,1996,7,Maharashtra,Satara,2317.0,1822.0,1750.0,847.0,1130.0,693.0,1385.0,1247.0,0.0,631.0,519.0,471.0,1720.0,0.0,0.0,509.0,0.0,1000.0,619.0,1510.0,1537.0,9188.0,281.0,1600.3,7.3,233.6,0.0,0.0,0.0,582.4,262.2,0.0,7.9,10.6,350.0,146.3,37143.0,54.22,64.21,67.5,10394.0,15.17,17.97,18.9,7472.0,10.91,12.92,13.6,55009.0,80.31,95.09,0.0,9.0,1.9,0.0,2.3,22.5,6.0,2.5,0.0,1.6,1.3,16.3,0.6,10.9,43.9,7.5,0.0,46.4,53.5,26.8,35.53,25.82,28.72,32.03,29.18,26.64,30.53,35.16,35.72,28.97,28.42,27.4,5.11,129.34,0.33,0.04,0.15,318.68,135.16,0.16,58.41,4.63,208.44,138.54
104,1997,7,Maharashtra,Satara,1563.0,1464.0,1436.0,604.0,890.0,450.0,1491.0,963.0,0.0,500.0,246.0,413.0,1374.0,0.0,0.0,250.0,0.0,1000.0,650.0,1398.0,1362.0,10206.0,398.0,1213.0,23.4,371.8,39.4,0.0,11.4,271.6,329.1,11.0,2.6,46.5,74.8,31.4,38361.0,52.53,66.25,60.0,15162.0,20.76,26.19,23.7,10430.0,14.28,18.01,16.3,63953.0,87.58,110.45,0.0,9.1,1.6,0.0,2.3,26.9,3.7,3.5,0.0,1.5,1.3,18.2,0.8,11.2,59.2,15.0,0.0,62.7,43.6,36.8,34.27,26.21,27.49,30.71,28.28,26.59,29.54,34.88,35.31,29.54,30.38,27.67,19.53,327.48,53.38,0.0,0.61,248.45,162.16,3.13,5.33,59.71,37.91,70.31
104,1998,7,Maharashtra,Satara,2414.0,1763.0,1843.0,1018.0,1291.0,776.0,1814.0,1533.0,0.0,668.0,382.0,462.0,1490.0,200.0,250.0,527.0,0.0,400.0,433.0,1561.0,1350.0,9844.0,294.0,1479.2,4.0,275.7,0.0,0.0,0.0,373.7,238.0,0.0,44.4,28.2,206.9,308.3,37116.0,49.79,63.95,59.9,16267.0,21.82,28.03,26.3,8563.0,11.49,14.75,13.8,61946.0,83.09,106.73,0.0,4.5,1.5,0.0,3.0,23.0,5.5,3.9,0.0,2.3,1.4,17.7,0.8,6.7,58.1,15.5,0.0,62.0,52.1,31.0,36.27,27.01,28.28,31.21,29.19,26.88,30.56,34.16,36.7,28.6,28.77,27.3,0.08,242.34,0.87,0.0,0.0,362.0,83.74,0.1,72.05,57.59,102.95,161.95
104,1999,7,Maharashtra,Satara,1616.0,1852.0,1860.0,916.0,1221.0,926.0,1526.0,1189.0,0.0,700.0,403.0,452.0,1436.0,250.0,250.0,891.0,1000.0,250.0,452.0,1940.0,1397.0,10573.0,396.0,1332.2,0.0,151.3,0.0,5.1,0.0,432.4,277.8,0.0,39.9,0.0,213.2,212.5,41377.0,58.05,75.41,57.3,19529.0,27.4,35.59,27.1,11282.0,15.83,20.56,15.6,72188.0,101.27,131.56,0.0,4.2,1.8,0.0,3.2,27.1,5.7,4.5,0.0,2.6,1.7,20.8,1.0,6.9,52.4,12.7,0.0,56.9,44.6,28.1,35.58,26.2,29.11,31.95,28.46,26.03,28.39,34.78,34.42,29.33,29.47,26.99,0.15,68.55,0.0,0.19,0.0,265.46,118.83,0.0,70.97,1.37,210.16,122.48
104,2000,7,Maharashtra,Satara,1169.0,1568.0,1756.0,510.0,905.0,585.0,992.0,1086.0,0.0,509.0,437.0,415.0,1285.0,500.0,0.0,525.0,0.0,250.0,517.0,2471.0,1360.0,9149.0,321.0,966.1,2.6,211.9,2.5,3.4,0.0,298.9,157.8,1.2,28.1,12.0,109.9,137.8,34842.0,49.74,60.52,57.9,13639.0,19.47,23.69,22.7,11724.0,16.74,20.36,19.5,60205.0,85.95,104.58,0.0,4.7,5.6,0.0,8.0,25.5,6.2,2.2,0.0,3.4,2.4,20.8,1.6,8.7,41.4,7.8,0.0,43.6,47.0,28.1,35.68,26.25,27.98,30.21,29.79,25.48,29.07,34.08,34.23,30.29,29.71,28.12,6.51,176.07,11.64,0.0,0.0,187.21,207.32,0.0,60.32,11.79,54.3,123.03
104,2001,7,Maharashtra,Satara,1731.0,1818.0,1528.0,642.0,909.0,469.0,1984.0,1367.0,0.0,614.0,323.0,455.0,1463.0,250.0,500.0,390.0,0.0,0.0,500.0,1907.0,1397.0,9462.0,165.0,1052.8,8.6,194.0,0.0,0.0,3.9,331.4,152.0,0.0,27.0,17.5,106.0,212.4,40101.0,57.13,69.81,59.0,15556.0,22.16,27.08,22.9,12301.0,17.53,21.42,18.1,67958.0,96.82,118.31,0.0,7.9,3.1,0.0,8.2,31.7,4.8,2.4,0.0,3.4,2.4,11.4,1.6,11.9,45.4,7.6,0.0,47.8,45.1,30.6,35.68,26.11,28.53,31.57,29.32,26.15,29.36,33.16,35.05,29.12,28.79,27.93,15.8,136.9,0.61,0.0,0.05,245.13,70.58,0.49,9.39,28.63,122.23,84.56
104,2002,7,Maharashtra,Satara,1568.0,1380.0,1615.0,434.0,830.0,407.0,2083.0,1079.0,0.0,300.0,388.0,513.0,1276.0,250.0,500.0,205.0,0.0,0.0,407.0,1974.0,1293.0,9305.0,194.0,1003.6,39.7,341.8,0.0,0.0,0.0,186.9,254.6,0.0,17.7,0.0,53.5,109.4,32681.0,46.64,57.2,56.0,14650.0,20.91,25.64,25.1,11052.0,15.77,19.35,18.9,58383.0,83.32,102.19,0.0,7.9,3.2,0.0,8.1,36.5,4.7,3.1,0.0,3.2,2.3,15.1,1.6,11.8,46.1,11.0,0.0,49.2,43.7,30.0,36.29,26.02,29.01,31.91,27.65,26.66,29.41,34.53,35.68,29.14,29.8,27.72,7.82,205.2,0.0,0.09,0.02,78.27,128.54,0.66,74.05,0.44,52.11,46.04
104,2003,7,Maharashtra,Satara,1661.0,1445.0,1427.0,619.0,998.0,262.0,1952.0,1782.0,0.0,573.0,289.0,348.0,1503.0,250.0,250.0,118.0,-1.0,0.0,222.0,1649.0,1438.0,6729.0,250.0,836.1,6.6,173.1,0.0,12.1,0.6,244.7,270.6,0.7,0.0,11.8,38.9,77.0,22314.0,35.96,42.55,60.2,8948.0,14.42,17.06,24.2,5784.0,9.32,11.03,15.6,37046.0,59.69,70.64,0.0,5.8,0.6,0.0,-1.0,-1.0,1.3,3.1,0.0,-1.0,-1.0,4.2,0.0,-1.0,21.1,7.1,0.0,24.2,-1.0,18.5,36.4,26.56,28.76,32.18,29.72,27.23,30.51,34.31,36.42,29.75,29.67,27.55,7.92,122.37,0.08,1.99,0.0,170.53,170.49,3.96,5.02,3.04,75.99,63.61
104,2004,7,Maharashtra,Satara,1653.0,1793.0,1726.0,862.0,1119.0,850.0,1830.0,824.0,0.0,835.0,433.0,526.0,1458.0,200.0,167.0,619.0,0.0,0.0,548.0,1837.0,1461.0,8083.0,167.0,1387.8,0.0,561.1,0.0,0.0,0.0,202.0,417.4,0.0,0.0,0.0,21.1,186.2,36534.0,55.22,65.95,58.9,15327.0,23.17,27.67,24.7,10141.0,15.33,18.31,16.4,62002.0,93.72,111.92,0.0,9.4,0.6,0.0,-1.0,-1.0,5.6,2.8,0.0,1.3,-1.0,11.2,0.0,-1.0,44.8,7.1,0.0,47.6,25.2,31.4,36.16,25.66,28.17,31.59,28.89,26.56,29.17,35.44,34.97,29.26,28.79,27.46,3.57,369.87,0.0,0.0,0.01,134.0,215.69,0.41,73.92,25.46,36.99,78.66
104,2005,7,Maharashtra,Satara,1683.0,1875.0,831.0,719.0,751.0,324.0,1467.0,548.0,0.0,688.0,348.0,343.0,900.0,250.0,160.0,167.0,0.0,500.0,545.0,1236.0,958.0,8879.0,155.0,1530.3,4.6,402.1,0.0,0.1,0.5,501.3,279.8,0.0,1.0,0.0,81.3,259.6,40498.0,63.82,73.37,54.6,18863.0,29.72,34.17,25.4,14780.0,23.29,26.78,19.9,74141.0,116.83,134.31,0.0,10.2,4.7,0.0,-1.0,-1.0,5.3,2.8,0.0,1.6,-1.0,8.8,0.0,-1.0,46.6,6.9,0.0,49.4,-1.0,32.6,35.58,26.21,28.09,31.11,28.9,26.59,30.62,33.78,36.09,27.82,28.88,27.34,47.89,264.27,0.0,0.04,0.09,455.55,251.04,6.51,23.1,0.83,96.93,309.84
104,2006,7,Maharashtra,Satara,2073.0,1812.0,634.0,804.0,754.0,291.0,1625.0,716.0,0.0,623.0,508.0,274.0,836.0,400.0,183.0,500.0,0.0,1000.0,500.0,1084.0,874.0,8368.0,188.0,1362.1,0.0,381.1,0.0,0.0,0.0,477.9,253.1,2.9,32.4,12.9,48.3,153.5,45839.0,68.16,83.13,54.6,21524.0,32.01,39.04,25.6,16606.0,24.69,30.12,19.8,83969.0,124.86,152.28,0.0,11.1,4.0,0.0,-1.0,-1.0,5.4,2.6,0.0,0.8,-1.0,8.7,0.0,-1.0,48.1,7.3,0.0,50.7,-1.0,36.2,35.72,25.66,28.85,32.08,28.89,26.0,29.4,33.43,35.7,29.49,29.43,27.72,1.72,393.22,0.0,0.0,0.0,548.02,115.53,25.86,81.38,48.82,139.63,161.13
104,2007,7,Maharashtra,Satara,2065.0,2171.0,1678.0,1027.0,1248.0,577.0,1734.0,649.0,0.0,669.0,462.0,510.0,1437.0,667.0,0.0,253.0,0.0,1000.0,737.0,1765.0,1476.0,8447.0,575.0,1142.5,7.8,261.0,0.0,0.0,0.0,303.7,386.6,0.0,1.7,4.6,1.3,175.8,44015.0,65.28,80.0,54.0,19779.0,29.34,35.95,24.3,17700.0,26.25,32.17,21.7,81494.0,120.88,148.12,0.0,12.2,3.1,0.0,-1.0,-1.0,5.5,2.6,0.0,0.9,-1.0,9.0,0.0,-1.0,40.6,7.9,0.0,43.2,-1.0,37.2,36.03,26.4,29.41,31.03,29.65,26.85,29.87,34.42,35.72,29.01,29.81,27.64,15.22,272.26,0.1,0.0,0.0,433.6,210.95,0.0,11.74,38.52,15.99,208.04
104,2008,7,Maharashtra,Satara,2199.0,1719.0,1829.0,795.0,1019.0,516.0,2033.0,446.0,0.0,729.0,444.0,423.0,1489.0,1000.0,250.0,455.0,0.0,0.0,727.0,2154.0,1680.0,8393.0,186.0,862.1,2.4,265.1,2.6,0.0,0.0,99.3,160.6,31.4,17.6,4.9,62.2,216.0,62449.0,96.81,114.73,47.3,36351.0,56.35,66.78,27.5,33364.0,51.72,61.3,25.2,132164.0,204.87,242.81,0.0,12.6,1.3,0.0,-1.0,-1.0,4.6,1.9,0.0,0.9,-1.0,1.8,0.0,-1.0,44.4,7.4,0.0,46.3,-1.0,34.9,35.61,26.26,29.41,30.5,28.52,26.67,29.21,33.96,35.15,29.62,29.28,27.25,17.66,250.59,29.68,1.43,0.0,214.93,103.09,1.34,6.94,9.22,36.84,238.88
104,2009,7,Maharashtra,Satara,1520.0,1643.0,1508.0,897.0,1055.0,484.0,2504.0,792.0,0.0,603.0,1010.0,411.0,1351.0,350.0,260.0,477.0,0.0,200.0,460.0,2002.0,1532.0,8945.0,119.0,1186.0,0.6,221.3,0.0,0.0,0.0,540.1,81.1,3.2,15.6,0.0,122.3,201.8,57162.0,87.62,104.75,51.5,32013.0,49.07,58.66,28.8,21845.0,33.48,40.03,19.7,111020.0,170.17,203.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.8,26.68,28.84,32.12,29.62,26.1,30.26,34.68,36.17,29.19,29.16,28.05,2.99,228.47,0.66,0.0,0.0,427.84,129.48,6.58,15.31,216.11,166.4,160.61
104,2010,7,Maharashtra,Satara,1619.0,1979.0,1706.0,786.0,1016.0,783.0,1984.0,1086.0,0.0,813.0,347.0,536.0,1634.0,250.0,0.0,441.0,0.0,300.0,460.0,1631.0,1563.0,9410.0,144.0,,,,,,,,,,,,,,50079.0,78.02,91.92,46.2,33493.0,52.18,61.48,30.9,24774.0,38.59,45.47,22.9,108346.0,168.79,198.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.02,26.61,27.58,31.59,28.87,26.51,30.09,34.95,37.31,30.03,29.5,27.82,6.15,289.3,1.35,0.01,0.25,299.03,274.33,0.53,5.52,107.87,221.6,276.86
104,2011,7,Maharashtra,Satara,1644.0,1853.0,1793.0,620.0,862.0,638.0,2033.0,1073.0,0.0,664.0,274.0,470.0,1474.0,300.0,0.0,391.0,0.0,200.0,486.0,1626.0,1503.0,9862.0,290.0,,,,,,,,,,,,,,56490.0,86.24,104.63,55.0,30348.0,46.33,56.21,29.5,15908.0,24.29,29.46,15.5,102746.0,156.86,190.31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.14,26.2,29.25,30.36,28.19,26.23,28.88,34.28,35.27,29.52,29.48,27.38,41.36,242.93,0.0,0.18,0.0,350.24,259.65,0.07,14.94,5.07,156.74,202.14
104,2012,7,Maharashtra,Satara,1373.0,1673.0,1736.0,572.0,814.0,460.0,1581.0,876.0,0.0,556.0,147.0,361.0,1324.0,200.0,0.0,400.0,200.0,0.0,383.0,1787.0,1486.0,9327.0,600.0,818.2,23.8,232.1,0.0,0.0,0.0,195.9,113.2,0.0,4.7,1.4,125.0,122.1,44251.0,70.13,83.97,55.3,20289.0,32.15,38.5,25.4,15488.0,24.55,29.39,19.4,80028.0,126.83,151.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.73,26.78,29.69,31.29,28.17,26.93,30.15,33.66,35.45,29.26,29.4,27.65,17.75,250.74,0.0,0.0,0.0,186.26,36.05,0.0,5.85,10.3,131.82,103.49
104,2013,7,Maharashtra,Satara,1500.0,1840.0,1778.0,813.0,984.0,517.0,2642.0,1150.0,0.0,798.0,500.0,511.0,1649.0,0.0,0.0,1000.0,333.0,0.0,583.0,2046.0,1884.0,10059.0,450.0,925.6,4.4,117.0,4.5,1.4,0.0,290.9,240.8,0.3,8.4,3.9,35.8,218.2,47096.0,70.95,87.54,53.2,23320.0,35.13,43.35,26.3,18094.0,27.26,33.63,20.4,88510.0,133.34,164.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.61,26.05,27.97,31.74,29.54,25.47,28.94,34.18,36.14,28.93,29.46,27.57,6.19,103.26,4.97,0.47,0.01,353.07,213.43,5.1,11.83,13.58,65.06,202.02
104,2014,7,Maharashtra,Satara,1790.0,1603.0,1534.0,873.0,964.0,402.0,1964.0,1015.0,0.0,760.0,308.0,486.0,1639.0,0.0,0.0,2000.0,0.0,0.0,462.0,1704.0,1640.0,9896.0,200.0,1002.6,12.4,358.9,2.8,0.0,0.0,310.8,58.1,9.6,57.1,44.7,68.1,80.1,49866.0,73.77,91.89,53.1,23562.0,34.86,43.42,25.1,20397.0,30.17,37.58,21.7,93825.0,138.79,172.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.88,26.54,28.09,30.16,31.88,26.41,30.68,33.55,35.41,29.11,29.57,27.8,10.11,318.91,44.9,0.13,0.0,437.21,30.79,9.47,29.95,37.15,82.66,118.44
104,2015,7,Maharashtra,Satara,1512.0,1650.0,1230.0,790.0,857.0,363.0,2016.0,1059.0,0.0,778.0,100.0,463.0,1443.0,100.0,0.0,400.0,333.0,0.0,300.0,1607.0,1516.0,9664.0,100.0,649.3,10.7,57.4,0.0,0.0,0.0,73.8,223.9,27.1,56.9,15.0,83.9,100.6,45083.0,68.19,84.11,53.6,23015.0,34.81,42.94,27.4,16037.0,24.26,29.92,19.1,84135.0,127.27,156.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.05,26.93,30.38,31.16,28.12,27.34,30.09,33.36,35.98,30.7,30.61,28.84,12.08,76.31,0.0,0.0,0.08,151.1,149.72,25.57,82.51,86.7,83.65,127.63
104,2016,7,Maharashtra,Satara,1747.0,2000.0,1037.0,727.0,771.0,732.0,2189.0,978.0,-1.0,800.0,377.0,501.0,1379.0,250.0,200.0,1000.0,300.0,-1.0,653.0,1813.0,-1.0,12438.0,360.0,1072.3,1.1,346.3,2.3,3.6,0.0,341.5,166.9,9.1,7.6,0.0,55.5,138.4,51391.0,77.01,95.26,55.0,24347.0,36.49,45.13,26.1,17716.0,26.55,32.84,19.0,93454.0,140.05,173.22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,
