"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"516","2016","7","Maharashtra","Gadchiroli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"516","2017","7","Maharashtra","Gadchiroli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"516","2018","7","Maharashtra","Gadchiroli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"516","2019","7","Maharashtra","Gadchiroli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"516","2020","7","Maharashtra","Gadchiroli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"517","1990","7","Maharashtra","Sindhudurg","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","2.6","0.0","0.0","0.2","0.0","10.0","0.0"
"517","1991","7","Maharashtra","Sindhudurg","3.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9","0.9","2.9","0.2","0.0","0.2","0.0","10.4","0.0"
"517","1992","7","Maharashtra","Sindhudurg","4.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.1","0.0","0.0","0.2","0.0","12.2","0.0"
"517","1993","7","Maharashtra","Sindhudurg","5.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.1","0.0","0.0","0.0","0.0","14.1","0.0"
"517","1994","7","Maharashtra","Sindhudurg","4.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.8","0.0","0.0","0.2","0.0","13.6","0.0"
"517","1995","7","Maharashtra","Sindhudurg","5.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.1","0.0","0.0","0.0","0.0","15.3","0.0"
"517","1996","7","Maharashtra","Sindhudurg","5.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.1","0.0","0.0","0.0","0.0","12.1","8.0"
"517","1997","7","Maharashtra","Sindhudurg","5.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.2","0.0","11.9","7.8"
"517","1998","7","Maharashtra","Sindhudurg","6.3","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","4.8","0.0","0.0","0.2","0.0","12.2","3.0"
"517","1999","7","Maharashtra","Sindhudurg","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.4","0.0","0.0","0.2","0.0","15.7","2.4"
"517","2000","7","Maharashtra","Sindhudurg","4.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.4","0.0","0.0","0.0","0.0","2.3","0.2"
"517","2001","7","Maharashtra","Sindhudurg","4.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.4","0.0","0.0","0.0","0.0","2.6","0.2"
"517","2002","7","Maharashtra","Sindhudurg","4.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.4","0.0","0.0","0.0","0.0","2.8","0.2"
"517","2003","7","Maharashtra","Sindhudurg","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"517","2004","7","Maharashtra","Sindhudurg","4.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","3.4","0.0","0.0","0.0","0.0","-1.0","-1.0"
"517","2005","7","Maharashtra","Sindhudurg","4.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","3.4","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"517","2006","7","Maharashtra","Sindhudurg","4.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","3.4","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"517","2007","7","Maharashtra","Sindhudurg","4.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","3.5","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"517","2008","7","Maharashtra","Sindhudurg","4.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","3.5","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"517","2009","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"517","2010","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"517","2011","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"517","2012","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"517","2013","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"517","2014","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"517","2015","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"517","2016","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"517","2017","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"517","2018","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"517","2019","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"517","2020","7","Maharashtra","Sindhudurg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","1990","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","1991","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","1992","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","1993","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","1994","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","1995","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","1996","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","1997","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","1998","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","1999","7","Maharashtra","Gondia","99.3","3.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9","0.0","0.4","2.3","0.1","0.0","0.0","0.7","0.0","2.8","-1.0"
"1072","2000","7","Maharashtra","Gondia","87.2","1.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7","0.0","0.4","2.1","0.0","0.0","0.0","0.7","0.0","3.6","-1.0"
"1072","2001","7","Maharashtra","Gondia","88.9","1.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.4","0.6","0.1","0.0","0.0","0.8","0.0","2.9","-1.0"
"1072","2002","7","Maharashtra","Gondia","92.7","1.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.4","0.6","0.0","0.0","0.0","0.8","0.0","4.4","-1.0"
"1072","2003","7","Maharashtra","Gondia","89.3","1.6","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"1072","2004","7","Maharashtra","Gondia","90.3","1.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","0.0","0.0","0.0","0.4","0.0","-1.0","-1.0"
"1072","2005","7","Maharashtra","Gondia","105.4","1.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"1072","2006","7","Maharashtra","Gondia","113.3","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"1072","2007","7","Maharashtra","Gondia","117.6","3.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"1072","2008","7","Maharashtra","Gondia","105.6","1.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"1072","2009","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","2010","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","2011","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","2012","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","2013","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","2014","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","2015","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","2016","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","2017","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","2018","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","2019","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1072","2020","7","Maharashtra","Gondia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","1990","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","1991","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","1992","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","1993","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","1994","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","1995","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","1996","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","1997","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","1998","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","1999","7","Maharashtra","Hingoli","1.1","27.5","0.2","1.0","1.2","0.0","0.0","0.0","0.0","3.5","0.0","0.0","3.5","6.0","0.0","0.0","20.2","2.3","6.0","-1.0"
"1073","2000","7","Maharashtra","Hingoli","0.0","34.1","0.0","0.2","0.2","0.0","0.0","0.0","0.0","3.2","0.0","0.0","3.2","3.9","0.0","0.0","15.9","0.0","8.6","-1.0"
"1073","2001","7","Maharashtra","Hingoli","0.0","39.9","0.0","0.1","0.1","0.0","0.1","0.0","0.0","5.2","0.0","0.0","5.2","4.2","0.0","0.0","16.5","0.0","9.8","-1.0"
"1073","2002","7","Maharashtra","Hingoli","1.5","31.2","0.3","0.6","0.9","0.0","0.1","0.0","0.0","5.2","0.0","0.0","5.2","5.1","0.0","0.0","16.8","1.4","10.4","-1.0"
"1073","2003","7","Maharashtra","Hingoli","0.0","38.9","0.0","0.5","0.5","0.0","-1.0","0.0","0.0","11.4","0.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"1073","2004","7","Maharashtra","Hingoli","0.0","28.3","0.0","0.4","0.4","0.0","0.1","0.0","0.0","11.6","0.0","-1.0","-1.0","0.5","0.0","0.0","7.3","0.0","-1.0","-1.0"
"1073","2005","7","Maharashtra","Hingoli","0.0","42.5","0.0","0.6","0.6","0.0","0.4","0.0","0.0","14.2","0.0","-1.0","-1.0","8.2","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"1073","2006","7","Maharashtra","Hingoli","0.0","51.6","0.0","0.6","0.6","0.0","0.5","0.0","0.0","14.4","0.0","-1.0","-1.0","9.7","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"1073","2007","7","Maharashtra","Hingoli","0.0","37.1","0.0","0.5","0.5","0.0","0.0","0.0","0.0","14.4","0.0","-1.0","-1.0","1.8","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"1073","2008","7","Maharashtra","Hingoli","0.0","20.3","0.0","0.5","0.5","0.0","1.3","0.0","0.0","14.4","0.0","-1.0","-1.0","0.7","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"1073","2009","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2010","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2011","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2012","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2013","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2014","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2015","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2016","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2017","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2018","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2019","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1073","2020","7","Maharashtra","Hingoli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1074","1990","7","Maharashtra","Nandurbar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1074","1991","7","Maharashtra","Nandurbar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1074","1992","7","Maharashtra","Nandurbar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1074","1993","7","Maharashtra","Nandurbar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1074","1994","7","Maharashtra","Nandurbar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1074","1995","7","Maharashtra","Nandurbar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1074","1996","7","Maharashtra","Nandurbar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1074","1997","7","Maharashtra","Nandurbar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1074","1998","7","Maharashtra","Nandurbar","0.4","5.1","0.0","1.8","1.8","0.0","0.0","0.0","0.0","4.9","0.0","0.0","4.9","4.6","0.0","0.0","9.8","7.5","10.6","-1.0"
"1074","1999","7","Maharashtra","Nandurbar","0.3","6.3","0.0","2.0","2.0","0.0","0.0","0.0","0.0","3.7","0.0","0.0","3.7","5.9","0.0","0.0","7.5","7.7","15.4","-1.0"
"1074","2000","7","Maharashtra","Nandurbar","0.1","6.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","3.8","0.0","0.0","3.8","3.3","0.0","0.0","8.8","1.8","10.5","-1.0"
"1074","2001","7","Maharashtra","Nandurbar","0.0","6.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.6","0.0","0.0","2.6","3.7","0.0","0.0","6.6","1.8","9.1","-1.0"
"1074","2002","7","Maharashtra","Nandurbar","0.5","5.5","0.0","0.9","0.9","0.0","0.1","0.0","0.0","2.6","0.0","0.0","2.6","5.5","0.0","0.0","6.7","3.8","9.9","-1.0"
"1074","2003","7","Maharashtra","Nandurbar","0.0","9.2","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","2.6","0.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","2.0","-1.0","-1.0"
"1074","2004","7","Maharashtra","Nandurbar","0.0","10.9","0.0","0.0","0.0","0.0","0.1","0.0","0.0","2.5","0.0","-1.0","-1.0","8.9","0.0","0.0","4.9","2.4","-1.0","-1.0"
"1074","2005","7","Maharashtra","Nandurbar","0.0","12.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","2.5","0.0","-1.0","-1.0","8.9","0.0","0.0","-1.0","2.7","-1.0","-1.0"
"1074","2006","7","Maharashtra","Nandurbar","0.0","14.2","0.0","0.0","0.0","0.0","0.3","0.0","0.0","2.9","0.0","-1.0","-1.0","8.9","0.0","0.0","-1.0","2.8","-1.0","-1.0"
"1074","2007","7","Maharashtra","Nandurbar","0.0","14.8","0.0","0.0","0.0","0.0","0.4","0.0","0.0","3.8","0.0","-1.0","-1.0","6.7","0.0","0.0","-1.0","2.6","-1.0","-1.0"
